#Gamma = 1.333333333333333333333333 Rcr = 8. uu1cr = -0.25 rhocr = 0.000421875
#Nx = 64 Rin = 1.9 Rout = 20. R0 = 0 xstart = 0.641853886172394775991036 dx = 0.03677934980283744089756543 istart = -11
# i	myx	myr	rho	uu1	u
40 2.131417553187311132342436 8.42680379136254895249078 0.0004000975037117872873 -0.2375812522707814393 0.0000884454936744091085
41 2.168196902990148573240001 8.74250623370856554585494 0.0003855598356011451552 -0.229055162847429102 0.0000841867291724456102
42 2.204976252792986014137567 9.07003617727223234651319 0.0003717052783009002533 -0.2207430332715935208 0.00008017757050097138835
43 2.241755602595823455035132 9.40983672849268229901099 0.0003585006012913181864 -0.2126423231922329301 0.0000764025357235565864
44 2.278534952398660895932698 9.76236759438365730031614 0.0003459142585505633097 -0.20475051159456042 0.00007284714571716346598
45 2.315314302201498336830263 10.12810570445874559117682 0.0003339163001150024402 -0.1970650929707258364 0.0000694978571808207699
46 2.352093652004335777727829 10.50754585595647532810285 0.0003224782883077970594 -0.1895835734123511993 0.00006634200020448398595
47 2.388873001807173218625394 10.90120138323817198692 0.0003115732183892676228 -0.1823034666376406264 0.00006336772008344192916
48 2.425652351610010659522959 11.30960485226418992997885 0.0003011754433961998301 -0.1752222899682114395 0.00006056392308565726899
49 2.462431701412848100420525 11.73330878108805632605832 0.0002912606029502114651 -0.1683375602733072374 0.00005792022589990482761
50 2.49921105121568554131809 12.17288638734326454487345 0.0002818055558275413738 -0.1616467899016213729 0.00005542690851160517951
51 2.535990401018522982215656 12.628932363733971776566 0.0002727883160941883344 -0.155147482623538593 0.00005307487027094302708
52 2.572769750821360423113221 13.10206368257874135434016 0.0002641879926212435359 -0.148837129609144755 0.00005085558893430349632
53 2.609549100624197864010787 13.59292043049577534008582 0.0002559847318055505136 -0.1427132054698040496 0.00004876108247534169438
54 2.646328450427035304908352 14.10216667435886054319379 0.0002481596633305131971 -0.1367731643933985173 0.00004678387347620220293
55 2.683107800229872745805917 14.63049135969555644874285 0.0002406948488109772878 -0.1310144364053992192 0.00004491695592260055495
56 2.719887150032710186703483 15.17860924274304376653582 0.0002335732331746524462 -0.1254344237897218238 0.00004315376423873780428
57 2.756666499835547627601048 15.74726185742258685499844 0.0002267785986405420537 -0.1200304977047391186 0.00004148814440940685868
58 2.793445849638385068498614 16.3372185185408037261874 0.0002202955211623227281 -0.114799995030806549 0.00003991432704722569086
59 2.830225199441222509396179 16.9492773625749476104168 0.000214109329211586674 -0.1097402154861341897 0.00003842690227275418398
60 2.867004549244059950293745 17.5842664274502504559841 0.0002082060647823463952 -0.1048484190477444784 0.00003702079628437080872
61 2.90378389904689739119131 18.2430447727701300498771 0.0002025724465042244362 -0.10012182371353239055 0.00003569124950325177171
62 2.940563248849734832088875 18.9265036420147900350014 0.0001971958347573332989 -0.09555760364004717884 0.00003443379618665480736
63 2.977342598652572272986441 19.6355676682805200078639 0.0001920641986870168653 -0.09115288768850974816 0.0000332442454100056502
64 3.014121948455409713884006 20.371196125190907921082 0.0001871660850214009023 -0.08690475840875107055 0.00003211866332505803523
65 3.050901298258247154781572 21.134384224672288878615 0.0001824905885991148861 -0.08281025148720742863 0.00003105335660768602023
66 3.087680648061084595679137 21.9261644633491557748082 0.0001780273245186308068 -0.07886635568086101777 0.00003004485701470643072
67 3.124459997863922036576703 22.7476080193810338652193 0.0001737664018244489336 -0.07507001325411459584 0.00002908990697455309259
68 3.161239347666759477474268 23.5998262016305622551839 0.0001696983986488793139 -0.07141812093010361323 0.00002818544614166501004
69 3.198018697469596918371833 24.4839719531233227724574 0.00016581433873145561457 -0.06790753136196727218 0.00002732859884913759086
70 3.234798047272434359269399 25.4012414108334065330415 0.00016210566924110973164 -0.06453505512322991248 0.00002651666239854734666
71 3.271577397075271800166964 26.3528755239049100827803 0.00015856423982916603354 -0.06129746320981211465 0.00002574709612992227359
72 3.30835674687810924106453 27.3401617324986093925547 0.00015518228284401671864 -0.05819149003943706769 0.00002501751121861658486
73 3.345136096680946681962095 28.3644357095350781551748 0.00015195239464104623494 -0.05521383692747194135 0.00002432566114938203487
74 3.381915446483784122859661 29.427083167690607737546 0.00014886751792401204103 -0.05236117601170096422 0.0000236694328212293536
